filename,notes,authors,licenses,urls
"weapon/sword/glowsword/walk/red.png","","bluecarrot16, tskaufma, Johannes Sjölund (wulax)","OGA-BY 3.0, CC-BY-SA 3.0","https://opengameart.org/content/lpc-medieval-fantasy-character-sprites, https://opengameart.org/content/lpc-glow-sword, https://opengameart.org/content/lpc-extended-weapon-animations"
